Date,Symbol,Nominal price,High,Share Tr,Prev Close,1 Month High,MKT Cap,Low,Turnover,Open,1 Month Low,Short Sell,Bid,10-D SMA,Ask,20-D SMA,No of Tr,50-D SMA,Amount/T,100-D SMA,VWAP,250-D SMA,52-W High,52-W Low,Admission Fee,14-D RSI,Spread,10-D R. of Return,P/E Ratio/Est.,Rate of Risk,% Yld/Est.,Risk Return Rate,EPS,Beta,DPS,NBV Per Share
2018-06-14,2318,79.050,80.400,54.744M,78.550,80.450,585.007B,78.500,4.344B,78.700,73.923,931.293M,79.050,77.876,79.100,77.185,8826,77.842,"492,232",81.732,79.351,71.253,97.373,47.705,"39,525",55.172,0.050/0.050,4.809%,12.952/13.004,12.263%,2.668/2.312,0.392,RMB 4.990,+1.486,RMB 1.500,RMB 25.894
2018-06-14,2319,27.900,29.300,20.911M,29.300,30.200,115.072B,27.800,591.171M,29.300,26.050,N/A,27.900,28.800,27.950,27.850,3753,27.382,"157,519",26.236,28.271,21.886,30.200,14.352,"27,900",61.088,0.050/0.050,-2.105%,43.367/27.616,4.298%,0.537/0.837,-0.490,RMB 0.526,+0.777,RMB 0.120,RMB 5.756
2018-06-14,2382,165.700,170.500,4.920M,168.600,174.900,184.954B,164.200,821.486M,169.000,144.488,40.122M,165.700,165.059,166.200,158.623,4301,148.324,"190,999",137.616,166.969,118.998,174.900,63.488,"16,570",65.059,0.100/0.100,4.353%,50.786/34.854,25.293%,0.490/0.753,0.172,RMB 2.668,+1.711,RMB 0.661,RMB 6.826
2018-06-14,2388,39.800,40.000,6.261M,39.850,41.150,421.325B,39.500,248.736M,40.000,38.700,37.617M,39.800,39.785,39.850,39.905,1401,39.431,"177,541",39.508,39.728,38.466,42.150,33.085,"19,900",49.618,0.050/0.050,0.887%,13.543/12.756,1.620%,3.513/3.668,0.548,HKD 2.939,+0.730,HKD 1.398,HKD 22.959
2018-06-14,0023,32.000,32.350,1.571M,32.150,34.800,90.266B,31.750,50.114M,32.000,31.650,15.350M,31.900,32.610,32.000,32.688,596,32.958,"84,083",32.983,31.899,32.990,35.250,30.550,"6,400",41.985,0.050/0.050,-1.690%,9.969/16.410,0.883%,4.000/2.891,-1.914,HKD 3.210,+0.603,HKD 1.280,HKD 32.357
2018-06-14,2628,22.250,22.650,23.690M,22.350,22.711,166.310B,22.100,528.674M,22.350,20.961,40.689M,22.200,22.170,22.250,21.918,1441,21.652,"366,880",22.608,22.316,23.641,27.711,20.611,"22,250",59.057,0.050/0.050,3.920%,16.099/14.080,1.502%,2.230/2.694,2.610,RMB 1.130,+1.096,RMB 0.400,RMB 11.355
2018-06-14,0267,11.620,11.740,9.200M,11.720,12.160,340.938B,11.540,106.821M,11.600,11.100,18.735M,11.600,11.870,11.620,11.782,1070,11.625,"99,833",11.577,11.611,11.553,12.800,10.700,"11,620",48.661,0.020/0.020,-0.343%,7.695/7.000,0.358%,3.098/3.219,-0.958,HKD 1.510,+0.797,HKD 0.360,HKD 18.939
2018-06-14,0027,64.850,65.900,7.825M,65.500,71.050,282.859B,64.650,508.465M,64.800,63.700,33.633M,64.800,66.025,64.850,67.218,1664,68.767,"305,568",68.044,64.980,58.457,73.850,43.160,"64,850",42.413,0.050/0.050,-6.083%,26.459/22.596,8.938%,1.141/1.328,-0.681,HKD 2.451,+1.037,HKD 0.740,HKD 12.878
2018-06-14,0288,6.960,7.160,77.579M,7.190,8.810,105.516B,N/A,544.593M,7.150,7.060,13.967M,6.960,7.729,6.980,7.977,5434,7.988,"100,219",8.497,7.020,8.073,9.680,7.030,"3,480",33.503,0.010/0.010,-11.111%,11.384/10.685,0.621%,3.879/4.172,-17.892,USD 0.078,+0.702,USD 0.034,USD 0.508
2018-06-14,0002,81.250,82.100,1.621M,81.550,83.150,206.032B,81.050,131.952M,82.100,80.090,16.881M,81.250,81.938,81.300,81.602,815,80.850,"161,905",78.942,81.402,78.666,83.150,73.300,"40,625",50.662,0.050/0.050,-0.660%,14.406/14.908,1.806%,3.606/3.667,-0.366,HKD 5.640,+0.247,HKD 2.910,HKD 43.024
2018-06-14,3328,6.340,6.370,35.104M,6.340,6.470,221.975B,6.290,221.885M,6.290,6.120,38.682M,6.330,6.329,6.340,6.314,1506,6.286,"147,334",6.345,6.321,6.013,7.130,5.439,"6,340",51.691,0.010/0.010,2.093%,5.696/5.574,0.314%,5.628/5.595,6.667,RMB 0.910,+0.900,RMB 0.286,RMB 9.037
2018-06-14,0386,7.280,7.550,161.290M,7.440,7.859,189.820B,7.200,1.177B,7.550,7.030,282.833M,7.270,7.577,7.280,7.502,3004,7.234,"391,909",6.621,7.297,5.830,7.859,4.909,"14,560",50.884,0.010/0.010,-5.085%,14.071/11.446,0.795%,8.518/6.216,-6.396,RMB 0.423,+1.021,RMB 0.500,RMB 5.997
2018-06-14,0388,255.600,258.200,5.289M,257.600,267.400,321.165B,254.000,1.351B,256.000,250.400,69.853M,255.400,258.480,255.600,258.790,4993,257.190,"270,669",268.156,255.436,238.042,303.150,192.400,"25,560",47.844,0.200/0.200,0.709%,42.388/33.346,29.218%,2.113/2.677,0.024,HKD 6.030,+1.389,HKD 5.400,HKD 30.063
2018-06-14,3988,4.110,4.150,347.163M,4.130,4.300,345.360B,4.100,1.430B,4.130,4.050,135.608M,4.110,4.176,4.120,4.173,5064,4.185,"282,464",4.285,4.119,4.036,4.960,3.568,"4,110",44.912,0.010/0.010,0.244%,6.001/5.509,0.251%,5.350/5.654,0.972,RMB 0.560,+1.094,RMB 0.176,RMB 5.082
2018-06-14,0003,14.860,15.020,20.969M,15.000,15.591,230.796B,N/A,312.301M,15.000,14.980,74.829M,14.860,15.344,14.880,15.306,2057,14.922,"151,824",14.405,14.893,13.731,15.591,12.773,"14,860",42.069,0.020/0.020,-2.295%,27.799/27.724,0.715%,2.141/2.180,-3.210,HKD 0.535,+0.252,HKD 0.318,HKD 3.928
2018-06-14,0005,76.400,76.800,13.050M,76.650,78.250,"1,560.739B",76.150,997.315M,76.700,74.650,80.887M,76.400,76.565,76.450,76.739,2605,75.897,"382,846",77.171,76.423,74.651,83.582,63.572,"30,560",51.173,0.050/0.050,0.592%,20.280/13.907,3.764%,5.213/5.239,0.157,USD 0.480,+0.691,USD 0.510,USD 9.362
2018-06-14,0066,43.600,44.100,3.670M,44.050,45.900,264.717B,N/A,160.173M,44.000,43.500,55.412M,43.550,44.320,43.600,44.436,1295,43.517,"123,686",42.770,43.644,43.659,45.930,39.680,"21,800",48.780,0.050/0.050,-1.246%,15.406/25.557,1.390%,2.569/2.603,-0.896,HKD 2.830,+0.375,HKD 1.120,HKD 27.681
2018-06-14,0688,28.500,N/A,20.399M,28.850,29.150,316.086B,28.350,584.956M,29.200,24.850,132.201M,28.500,27.670,28.550,26.983,1362,26.577,"429,483",27.343,28.676,25.829,31.750,21.700,"57,000",68.956,0.050/0.050,10.465%,7.661/7.661,1.973%,2.807/3.263,5.304,HKD 3.720,+1.155,HKD 0.800,HKD 24.251
2018-06-14,0006,55.300,56.000,3.657M,55.950,57.150,119.412B,55.100,202.826M,55.500,54.000,45.328M,55.250,55.275,55.300,55.030,980,56.335,"206,965",57.932,55.462,58.144,65.920,51.500,"27,650",53.641,0.050/0.050,1.375%,14.179/14.950,2.612%,29.476/5.217,0.526,HKD 3.900,+0.311,HKD 16.300,HKD 44.784
2018-06-14,0700,412.000,417.600,17.691M,415.200,431.600,"3,946.100B",408.600,7.292B,417.600,389.720,1.011B,412.000,415.900,412.200,410.182,12521,403.281,"582,401",424.088,412.187,376.694,475.720,259.520,"41,200",53.840,0.200/0.200,3.206%,44.334/38.808,55.545%,0.214/0.246,0.058,RMB 7.598,+1.486,RMB 0.708,RMB 26.958
2018-06-14,0762,10.100,10.200,18.178M,10.180,11.440,311.489B,N/A,183.395M,10.040,10.040,44.254M,10.100,10.574,10.120,10.840,1367,10.612,"134,159",10.471,10.089,10.924,13.176,9.136,"20,200",36.656,0.020/0.020,-5.253%,117.967/27.526,0.639%,0.639/1.429,-8.221,RMB 0.070,+0.876,RMB 0.052,RMB 9.937
2018-06-14,0823,71.400,71.800,5.591M,71.050,74.200,152.762B,70.750,398.456M,70.750,67.000,47.219M,71.300,72.200,71.400,70.545,1977,68.816,"201,546",68.374,71.267,65.971,75.000,56.785,"35,700",53.163,0.050/0.050,2.882%,3.289/26.347,4.049%,3.498/3.853,0.712,HKD 21.710,+0.424,HKD 2.498,HKD 83.065
2018-06-14,0836,15.940,16.120,12.859M,16.020,16.480,77.063B,15.880,205.685M,16.020,15.060,6.042M,15.940,15.866,15.960,15.814,1366,15.093,"150,575",14.514,15.995,14.562,16.480,12.820,"31,880",59.257,0.020/0.020,-0.747%,16.433/11.147,0.644%,5.489/5.483,-1.160,HKD 0.970,+0.456,HKD 0.875,HKD 15.636
2018-06-14,0083,13.360,13.740,7.192M,13.660,14.360,90.198B,13.320,96.443M,13.600,13.040,12.619M,13.360,13.918,13.380,13.682,715,13.379,"134,886",13.484,13.410,12.991,14.480,11.460,"26,720",50.169,0.020/0.020,-1.620%,11.227/9.278,0.681%,7.335/3.967,-2.379,HKD 1.190,+0.832,HKD 0.530,HKD 20.323
2018-06-14,0857,6.120,6.290,149.081M,6.270,6.666,132.290B,6.050,915.038M,6.270,5.926,161.342M,6.120,6.419,6.130,6.310,4703,5.895,"194,565",5.730,6.138,5.294,6.666,4.565,"12,240",52.599,0.010/0.010,-4.608%,41.697/17.807,0.494%,2.634/3.278,-9.327,RMB 0.120,+0.862,RMB 0.130,RMB 6.521
2018-06-14,0883,13.080,13.580,57.281M,13.380,14.340,597.383B,12.960,752.894M,13.260,12.200,N/A,13.080,13.340,13.100,13.331,2772,12.775,"271,607",12.089,13.144,10.502,14.340,7.950,"13,080",53.665,0.020/0.020,1.395%,19.444/10.802,1.691%,3.823/4.694,0.825,RMB 0.550,+0.811,RMB 0.402,RMB 8.511
2018-06-14,0939,7.870,7.940,420.737M,7.960,8.500,"1,913.722B",7.850,3.314B,7.900,7.800,602.553M,7.870,8.073,7.880,8.082,10427,8.087,"317,805",8.231,7.877,7.315,9.390,5.910,"7,870",43.594,0.010/0.010,-0.631%,6.703/6.157,0.823%,4.619/4.973,-0.767,RMB 0.960,+1.377,RMB 0.291,RMB 7.119
2018-06-14,0941,70.450,70.850,17.893M,70.850,73.500,"1,450.688B",70.100,1.262B,70.650,69.600,89.142M,70.450,71.610,70.500,71.647,3429,71.687,"367,991",72.849,70.530,75.680,83.195,68.068,"35,225",44.495,0.050/0.050,0.643%,10.322/9.632,3.395%,9.092/5.037,0.189,RMB 5.580,+0.524,RMB 5.508,RMB 48.137
