Date,Symbol,Nominal price,High,Share Tr,Prev Close,1 Month High,MKT Cap,Low,Turnover,Open,1 Month Low,Short Sell,Bid,10-D SMA,Ask,20-D SMA,No of Tr,50-D SMA,Amount/T,100-D SMA,VWAP,250-D SMA,52-W High,52-W Low,Admission Fee,14-D RSI,Spread,10-D R. of Return,P/E Ratio/Est.,Rate of Risk,% Yld/Est.,Risk Return Rate,EPS,Beta,DPS,NBV Per Share
2018-06-08,2628,22.800,23.050,37.911M,23.050,23.200,171.519B,22.700,865.962M,23.000,21.450,135.563M,22.750,22.295,22.800,22.355,1942,22.078,"445,912",23.171,22.842,24.167,28.200,21.100,"22,800",65.166,0.050/0.050,3.636%,16.436/14.353,1.498%,2.176/2.638,2.427,RMB 1.130,+1.092,RMB 0.400,RMB 11.355
2018-06-08,0267,11.840,12.060,7.625M,12.040,12.160,350.247B,11.760,90.365M,12.000,11.100,23.428M,11.820,11.728,11.840,11.803,1277,11.557,"70,764",11.568,11.851,11.559,12.800,10.700,"11,840",59.257,0.020/0.020,2.069%,7.841/7.133,0.364%,3.041/3.159,5.684,HKD 1.510,+0.794,HKD 0.360,HKD 18.939
2018-06-08,0027,64.400,65.000,14.889M,64.950,71.050,280.477B,N/A,955.639M,65.000,64.100,157.533M,64.350,67.545,64.400,67.940,2488,69.209,"384,099",67.843,64.184,58.138,73.850,43.160,"64,400",38.161,0.050/0.050,-5.848%,26.275/22.439,9.013%,1.149/1.337,-0.649,HKD 2.451,+1.035,HKD 0.740,HKD 12.878
2018-06-08,0288,7.880,8.070,23.212M,8.060,8.810,118.284B,7.860,184.288M,8.040,7.660,10.390M,7.880,8.021,7.890,8.061,2418,8.065,"76,215",8.552,7.939,8.069,9.680,6.990,"3,940",50.060,0.010/0.010,-5.629%,12.894/12.101,0.626%,3.426/3.684,-8.992,USD 0.078,+0.707,USD 0.034,USD 0.508
2018-06-08,0002,81.950,82.700,1.598M,83.150,83.150,210.074B,81.900,131.300M,82.500,79.940,15.033M,81.950,81.889,82.100,81.580,529,80.621,"248,204",78.762,82.165,78.658,83.150,73.300,"40,975",61.192,0.050/0.050,-0.655%,14.530/15.037,1.783%,3.575/3.635,-0.367,HKD 5.640,+0.244,HKD 2.910,HKD 43.024
2018-06-08,3328,6.320,6.430,23.954M,6.440,6.470,225.476B,6.310,152.187M,6.380,6.120,27.954M,6.320,6.281,6.330,6.306,1103,6.275,"137,975",6.334,6.353,6.001,7.130,5.439,"6,320",59.336,0.010/0.010,0.317%,5.657/5.536,0.316%,5.646/5.633,1.005,RMB 0.910,+0.896,RMB 0.286,RMB 9.037
2018-06-08,0386,7.470,7.700,125.707M,7.620,7.859,194.412B,7.430,948.507M,7.620,7.030,197.573M,7.460,7.505,7.470,7.533,4477,7.140,"211,862",6.561,7.545,5.801,7.859,4.909,"14,940",57.198,0.010/0.010,2.049%,14.385/11.702,0.768%,8.301/6.081,2.668,RMB 0.423,+1.019,RMB 0.500,RMB 5.997
2018-06-08,0388,260.000,262.800,4.529M,263.400,267.400,328.396B,259.200,1.179B,261.400,250.400,117.888M,259.800,257.560,260.000,259.170,3181,256.886,"370,718",268.522,260.322,237.079,303.150,192.200,"26,000",58.167,0.200/0.200,0,43.118/33.920,29.534%,2.077/2.632,0.000,HKD 6.030,+1.406,HKD 5.400,HKD 30.063
2018-06-08,3988,4.180,4.250,216.023M,4.250,4.300,355.395B,4.180,907.791M,4.250,4.050,89.118M,4.180,4.156,4.190,4.185,4152,4.190,"218,639",4.281,4.202,4.029,4.960,3.568,"4,180",56.903,0.010/0.010,0.966%,6.080/5.582,0.255%,5.261/5.580,3.789,RMB 0.560,+1.097,RMB 0.176,RMB 5.082
2018-06-08,0003,15.480,15.500,26.894M,15.500,15.591,238.489B,15.260,414.268M,15.400,14.809,56.620M,15.460,15.355,15.480,15.292,3168,14.866,"130,766",14.345,15.404,13.701,15.591,12.773,"15,480",67.170,0.020/0.020,1.056%,28.959/28.881,0.690%,2.056/2.093,1.531,HKD 0.535,+0.260,HKD 0.318,HKD 3.928
2018-06-08,0005,76.550,77.200,11.492M,77.250,78.250,"1,573.773B",76.450,881.272M,77.200,74.650,31.373M,76.550,76.350,76.600,76.788,2968,75.672,"296,924",77.345,76.686,74.461,83.582,63.572,"30,620",56.278,0.050/0.050,-0.649%,20.328/13.939,3.962%,5.203/5.227,-0.164,USD 0.480,+0.694,USD 0.510,USD 9.362
2018-06-08,0066,44.500,44.650,1.923M,44.850,45.900,269.516B,44.350,85.594M,44.650,43.230,11.587M,44.450,44.275,44.500,44.562,1082,43.327,"79,107",42.793,44.511,43.637,45.930,39.680,"22,250",59.436,0.050/0.050,0.451%,15.724/26.084,1.392%,2.517/2.551,0.324,HKD 2.830,+0.374,HKD 1.120,HKD 27.681
2018-06-08,0688,28.800,N/A,20.694M,29.000,29.000,317.730B,28.500,596.216M,29.200,25.300,147.332M,28.750,27.025,28.800,27.085,2078,26.915,"286,918",27.796,28.811,26.186,32.200,22.150,"57,600",68.799,0.050/0.050,8.885%,7.742/7.742,1.989%,2.778/3.229,4.467,HKD 3.720,+1.156,HKD 0.800,HKD 24.251
2018-06-08,0006,55.450,56.150,3.288M,55.950,57.370,119.412B,55.450,183.163M,56.000,54.000,27.562M,55.450,54.865,55.500,55.232,1244,56.856,"147,237",58.035,55.707,58.127,65.920,51.500,"27,725",53.541,0.050/0.050,1.002%,14.218/14.991,2.646%,29.396/5.203,0.379,HKD 3.900,+0.318,HKD 16.300,HKD 44.784
2018-06-08,0700,415.000,426.600,28.928M,429.200,431.600,"4,078.982B",412.600,12.081B,426.600,381.120,872.402M,414.800,409.860,415.000,407.916,20039,403.698,"602,869",424.839,417.623,374.402,475.720,259.520,"41,500",66.025,0.200/0.200,2.723%,44.493/38.947,56.859%,0.212/0.246,0.048,RMB 7.598,+1.488,RMB 0.708,RMB 26.958
2018-06-08,0762,10.320,10.800,56.131M,10.860,11.440,332.296B,N/A,585.968M,10.660,10.520,127.919M,10.320,10.850,10.340,10.953,3984,10.551,"147,080",10.493,10.439,10.940,13.176,9.136,"20,640",51.415,0.020/0.020,-7.194%,120.095/28.022,0.634%,0.625/1.404,-11.347,RMB 0.070,+0.854,RMB 0.052,RMB 9.937
2018-06-08,0823,73.300,N/A,4.530M,73.650,73.850,158.352B,73.000,333.318M,73.500,66.200,28.855M,73.250,70.935,73.300,69.580,2088,68.405,"159,635",68.309,73.580,65.766,75.000,56.785,"36,650",71.612,0.050/0.050,5.090%,3.376/27.556,4.013%,3.408/3.746,1.268,HKD 21.710,+0.420,HKD 2.498,HKD 83.065
2018-06-08,0836,15.720,15.900,4.754M,15.840,16.300,76.197B,15.700,74.964M,15.860,14.880,4.353M,15.700,15.866,15.720,15.670,649,14.962,"115,507",14.439,15.769,14.549,16.300,12.820,"31,440",58.468,0.020/0.020,-1.995%,16.206/10.993,0.620%,5.566/5.560,-3.218,HKD 0.970,+0.456,HKD 0.875,HKD 15.636
2018-06-08,0083,14.140,N/A,7.997M,14.140,14.340,93.367B,13.940,112.558M,14.000,13.020,24.537M,14.080,13.702,14.140,13.589,792,13.311,"142,119",13.482,14.075,12.974,14.480,11.460,"28,280",61.885,0.020/0.020,4.741%,11.882/9.819,0.672%,6.931/3.748,7.055,HKD 1.190,+0.845,HKD 0.530,HKD 20.323
2018-06-08,0857,6.550,N/A,192.016M,6.590,6.660,139.042B,6.530,1.273B,6.650,5.680,358.155M,6.540,6.412,6.550,6.304,4083,5.886,"311,826",5.781,6.630,5.344,6.660,4.639,"13,100",63.050,0.010/0.010,8.264%,44.463/18.988,0.476%,2.461/2.680,17.362,RMB 0.120,+0.848,RMB 0.130,RMB 6.521
2018-06-08,0883,13.200,13.560,81.400M,13.460,14.340,600.955B,13.120,1.080B,13.540,12.200,257.275M,13.180,13.030,13.200,13.376,4659,12.610,"231,849",12.032,13.268,10.419,14.340,7.950,"13,200",56.947,0.020/0.020,2.964%,19.550/10.861,1.674%,3.788/4.669,1.771,RMB 0.550,+0.793,RMB 0.402,RMB 8.511
2018-06-08,0939,8.080,8.250,278.293M,8.250,8.500,"1,983.443B",8.050,2.260B,8.250,7.800,525.476M,8.080,8.054,8.090,8.120,7944,8.096,"284,526",8.219,8.121,7.285,9.390,5.910,"8,080",57.142,0.010/0.010,0,6.856/6.299,0.831%,4.499/4.862,0.000,RMB 0.960,+1.382,RMB 0.291,RMB 7.119
2018-06-08,0941,71.500,73.200,15.101M,73.200,73.500,"1,498.805B",71.150,1.084B,73.150,69.600,108.866M,71.450,71.540,71.500,71.833,3372,71.556,"321,562",73.047,71.783,75.794,83.195,68.068,"35,750",59.852,0.050/0.050,-0.763%,10.438/9.740,3.361%,8.958/4.981,-0.227,RMB 5.580,+0.512,RMB 5.508,RMB 48.137
