Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,22.700001,23.100000,22.500000,22.950001,22.673265,100615937
2018-05-09,23.100000,23.200001,22.750000,22.850000,22.574471,31318427
2018-05-10,23.100000,23.150000,22.549999,22.700001,22.426279,39575549
2018-05-11,23.100000,23.900000,22.850000,23.549999,23.266029,76876011
2018-05-14,23.850000,24.400000,23.500000,23.799999,23.513014,69003801
2018-05-15,23.799999,23.799999,22.950001,23.200001,22.920250,39387974
2018-05-16,23.049999,23.650000,22.750000,23.200001,22.920250,29689059
2018-05-17,23.600000,23.600000,22.900000,23.049999,22.772058,21157696
2018-05-18,23.049999,23.150000,22.799999,22.900000,22.623867,24766105
2018-05-21,22.950001,23.700001,22.950001,23.299999,23.019043,39246111
2018-05-23,23.400000,23.400000,22.700001,22.750000,22.475676,42636483
2018-05-24,23.049999,23.100000,22.350000,22.700001,22.426279,42170334
2018-05-25,22.700001,22.700001,21.900000,22.200001,21.932308,44707013
2018-05-28,22.299999,23.000000,22.299999,22.850000,22.574471,34975992
2018-05-29,22.600000,23.100000,22.500000,22.750000,22.475676,27261104
2018-05-30,22.250000,22.350000,21.900000,22.150000,21.882910,40822422
2018-05-31,22.450001,22.650000,22.100000,22.250000,21.981705,55271851
2018-06-01,22.150000,22.450001,22.000000,22.200001,21.932308,32303875
2018-06-04,22.400000,23.450001,22.299999,23.200001,22.920250,59159414
2018-06-05,23.350000,23.500000,22.900000,23.350000,23.068441,29833273
2018-06-06,23.400000,23.500000,23.000000,23.250000,22.969646,34480808
2018-06-07,23.600000,24.200001,23.600000,24.049999,23.760000,71570315
2018-06-08,24.000000,24.049999,23.500000,23.600000,23.600000,44423076
