Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,8.100000,8.100000,7.980000,8.010000,7.793247,29219735
2018-05-09,7.950000,8.020000,7.880000,7.930000,7.715412,30618683
2018-05-10,8.000000,8.090000,7.910000,7.910000,7.695953,27829975
2018-05-11,8.050000,8.050000,7.910000,7.970000,7.754329,23820310
2018-05-14,8.050000,8.240000,8.020000,8.230000,8.007294,26669928
2018-05-15,8.330000,8.330000,8.160000,8.180000,7.958647,22646517
2018-05-16,8.120000,8.520000,8.100000,8.380000,8.153235,47121008
2018-05-17,8.360000,8.400000,8.130000,8.200000,7.978106,44195317
2018-05-18,8.240000,8.500000,8.200000,8.410000,8.182423,31875061
2018-05-21,8.750000,9.030000,8.700000,8.820000,8.581328,56430249
2018-05-23,8.800000,8.800000,8.640000,8.690000,8.454845,30547541
2018-05-24,8.540000,8.650000,8.380000,8.410000,8.182423,40548068
2018-05-25,8.470000,8.760000,8.450000,8.570000,8.338093,26498042
2018-05-28,8.450000,8.610000,8.450000,8.500000,8.269988,21246863
2018-05-29,8.380000,8.510000,8.290000,8.360000,8.133776,23433359
2018-05-30,7.910000,8.180000,7.910000,8.110000,7.890541,44764260
2018-05-31,8.100000,8.280000,8.050000,8.050000,7.832165,65427456
2018-06-01,8.080000,8.200000,8.000000,8.000000,7.783518,35794775
2018-06-04,8.070000,8.270000,8.070000,8.230000,8.007294,20343745
2018-06-05,8.180000,8.290000,8.100000,8.180000,7.958647,20787392
2018-06-06,8.180000,8.290000,8.130000,8.130000,7.910000,33725272
2018-06-07,8.090000,8.130000,8.010000,8.060000,8.060000,31455765
2018-06-08,8.040000,8.070000,7.860000,7.880000,7.880000,23212259
