Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,384.000000,393.600006,382.000000,390.600006,389.763672,33393975
2018-05-09,395.000000,396.799988,390.600006,394.600006,393.755127,20938751
2018-05-10,399.000000,406.600006,398.000000,406.200012,405.330292,31117306
2018-05-11,412.000000,415.000000,408.000000,408.799988,407.924713,24703301
2018-05-14,415.000000,416.799988,409.000000,411.799988,410.918274,20833909
2018-05-15,411.799988,412.600006,398.000000,398.000000,397.147827,33138167
2018-05-16,398.600006,398.799988,390.600006,396.200012,395.351715,29613558
2018-05-17,424.000000,424.200012,409.200012,411.000000,410.119995,69097901
2018-05-18,414.200012,415.000000,408.000000,411.000000,411.000000,21407723
2018-05-21,416.600006,418.000000,408.000000,408.000000,408.000000,21440433
2018-05-23,412.799988,414.399994,407.000000,407.000000,407.000000,24572225
2018-05-24,411.000000,411.399994,402.600006,407.000000,407.000000,17158987
2018-05-25,403.000000,407.600006,401.600006,404.000000,404.000000,16752353
2018-05-28,407.600006,407.600006,401.200012,405.200012,405.200012,13391312
2018-05-29,403.799988,406.200012,402.000000,402.000000,402.000000,12131694
2018-05-30,400.200012,400.200012,395.000000,395.000000,395.000000,23245403
2018-05-31,396.799988,401.799988,395.200012,399.200012,399.200012,36770396
2018-06-01,401.600006,404.000000,398.200012,404.000000,404.000000,23154943
2018-06-04,413.000000,415.000000,408.799988,415.000000,415.000000,31279329
2018-06-05,418.799988,420.000000,415.399994,420.000000,420.000000,25879169
2018-06-06,421.200012,425.000000,420.799988,425.000000,425.000000,23218762
2018-06-07,431.000000,431.600006,425.799988,429.200012,429.200012,24688648
2018-06-08,426.600006,426.600006,412.600006,415.000000,415.000000,28928220
