Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,15.280000,15.360000,15.180000,15.280000,15.280000,7977350
2018-05-09,15.180000,15.180000,14.880000,14.940000,14.940000,6884636
2018-05-10,14.940000,15.140000,14.940000,15.000000,15.000000,14419258
2018-05-11,15.100000,15.120000,14.960000,15.080000,15.080000,3491666
2018-05-14,15.160000,15.380000,15.060000,15.380000,15.380000,7183898
2018-05-15,15.360000,15.560000,15.280000,15.500000,15.500000,6610005
2018-05-16,15.400000,15.480000,15.280000,15.480000,15.480000,6398046
2018-05-17,15.600000,15.600000,15.360000,15.380000,15.380000,4839874
2018-05-18,15.380000,15.540000,15.380000,15.480000,15.480000,3825844
2018-05-21,15.580000,15.680000,15.440000,15.620000,15.620000,4304399
2018-05-23,15.400000,16.160000,15.380000,15.860000,15.860000,13964750
2018-05-24,15.860000,16.040001,15.760000,15.960000,15.960000,5526379
2018-05-25,15.980000,16.219999,15.780000,16.040001,16.040001,9821865
2018-05-28,16.139999,16.280001,15.920000,15.920000,15.920000,10290152
2018-05-29,15.800000,16.299999,15.800000,16.139999,16.139999,13045225
2018-05-30,16.100000,16.160000,15.720000,15.740000,15.740000,10013696
2018-05-31,15.920000,16.139999,15.880000,16.059999,16.059999,14695770
2018-06-01,16.059999,16.059999,15.780000,15.800000,15.800000,6902931
2018-06-04,15.900000,16.000000,15.420000,15.620000,15.620000,11720742
2018-06-05,15.660000,15.800000,15.520000,15.620000,15.620000,9218687
2018-06-06,15.620000,16.000000,15.620000,15.880000,15.880000,6209787
2018-06-07,15.900000,15.980000,15.740000,15.840000,15.840000,4745955
2018-06-08,15.860000,15.900000,15.700000,15.720000,15.720000,4754000
