Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,44.954601,45.318199,44.681801,45.272701,44.214046,2083285
2018-05-09,45.318199,45.318199,45.045399,45.272701,44.214046,1877224
2018-05-10,45.318199,45.454601,45.181801,45.272701,44.214046,2220677
2018-05-11,45.818199,46.227299,45.590900,46.136398,45.057545,3920992
2018-05-14,46.454601,47.272701,46.363602,47.227299,46.122936,4262802
2018-05-15,46.863602,47.409100,46.818199,46.818199,45.723404,2805422
2018-05-16,46.818199,46.818199,46.363602,46.409100,45.323872,2884719
2018-05-17,46.636398,46.681801,45.818199,45.909100,44.835564,3297187
2018-05-18,45.909100,46.545399,45.909100,46.227299,45.146320,4152609
2018-05-21,47.045399,47.181801,46.409100,46.409100,45.323872,3585145
2018-05-23,46.409100,46.636398,46.272701,46.318199,45.235096,3347446
2018-05-24,46.181801,46.590900,46.181801,46.590900,45.501419,3733292
2018-05-25,46.590900,47.863602,46.545399,47.181801,46.078503,5210819
2018-05-28,47.181801,47.636398,47.181801,47.500000,46.389259,3035434
2018-05-29,47.272701,47.636398,46.909100,47.000000,45.900951,4290042
2018-05-30,46.363602,46.818199,46.181801,46.500000,45.412643,5931521
2018-05-31,46.545399,47.227299,46.545399,46.909100,45.812180,7539661
2018-06-01,47.181801,47.545399,47.136398,47.272701,46.167278,4790211
2018-06-04,47.545399,47.954601,47.500000,47.818199,46.700020,6903920
2018-06-05,48.000000,48.000000,46.200001,46.950001,46.950001,5417170
2018-06-06,46.950001,47.000000,46.450001,46.549999,46.549999,4673649
2018-06-07,46.799999,46.799999,46.049999,46.099998,46.099998,4912750
2018-06-08,46.000000,46.500000,45.650002,45.950001,45.950001,4467895
