Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,40.599998,40.700001,40.250000,40.650002,40.650002,8866021
2018-05-09,40.349998,40.750000,40.200001,40.750000,40.750000,7936816
2018-05-10,40.900002,41.000000,40.650002,40.849998,40.849998,6507044
2018-05-11,41.000000,41.200001,40.599998,40.650002,40.650002,10870501
2018-05-14,41.000000,41.150002,40.799999,41.150002,41.150002,8456490
2018-05-15,41.150002,41.150002,40.700001,40.900002,40.900002,4757041
2018-05-16,40.500000,40.849998,40.150002,40.450001,40.450001,8454829
2018-05-17,40.250000,40.400002,40.000000,40.150002,40.150002,7383288
2018-05-18,40.000000,40.099998,39.700001,39.900002,39.900002,10192097
2018-05-21,40.500000,40.900002,40.400002,40.549999,40.549999,8251160
2018-05-23,40.650002,40.650002,39.950001,39.950001,39.950001,6105836
2018-05-24,40.299999,40.299999,39.599998,40.049999,40.049999,4613631
2018-05-25,40.000000,40.599998,39.849998,40.150002,40.150002,5473754
2018-05-28,40.099998,40.500000,39.849998,40.150002,40.150002,3878056
2018-05-29,40.099998,40.150002,39.650002,39.750000,39.750000,4745396
2018-05-30,38.700001,39.549999,38.700001,39.150002,39.150002,13068718
2018-05-31,39.000000,39.650002,39.000000,39.450001,39.450001,9121719
2018-06-01,39.450001,39.450001,39.000000,39.000000,39.000000,9833465
2018-06-04,39.150002,39.549999,39.099998,39.400002,39.400002,6073388
2018-06-05,39.599998,40.000000,39.400002,39.849998,39.849998,5714167
2018-06-06,40.000000,40.000000,39.400002,39.799999,39.799999,7381659
2018-06-07,39.950001,40.400002,39.650002,40.349998,40.349998,8836470
2018-06-08,39.849998,40.200001,39.849998,39.950001,39.950001,6935251
