Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,22.150000,22.750000,22.100000,22.450001,22.450001,58246357
2018-05-09,22.750000,22.750000,22.299999,22.549999,22.549999,23956961
2018-05-10,22.650000,22.700001,22.400000,22.549999,22.549999,24798270
2018-05-11,22.650000,22.650000,22.400000,22.549999,22.549999,29489235
2018-05-14,22.700001,22.900000,22.650000,22.700001,22.700001,23626784
2018-05-15,22.700001,22.750000,22.500000,22.549999,22.549999,21337317
2018-05-16,22.350000,22.650000,22.299999,22.600000,22.600000,23807404
2018-05-17,22.750000,22.750000,22.200001,22.400000,22.400000,22783970
2018-05-18,22.350000,22.549999,22.299999,22.400000,22.400000,20215487
2018-05-21,22.549999,22.700001,22.350000,22.350000,22.350000,29704559
2018-05-23,22.049999,22.200001,21.900000,22.000000,22.000000,35544272
2018-05-24,22.049999,22.150000,21.900000,22.049999,22.049999,17274052
2018-05-25,22.049999,22.049999,21.900000,22.000000,22.000000,13163706
2018-05-28,22.049999,22.350000,21.950001,22.100000,22.100000,22452854
2018-05-29,22.049999,22.049999,21.750000,22.000000,22.000000,31114154
2018-05-30,21.600000,21.799999,21.450001,21.650000,21.650000,38145786
2018-05-31,21.799999,22.100000,21.549999,21.900000,21.900000,55709254
2018-06-01,22.049999,22.299999,21.900000,22.049999,22.049999,78030138
2018-06-04,22.200001,22.799999,22.150000,22.600000,22.600000,64204985
2018-06-05,22.600000,23.100000,22.600000,22.799999,22.799999,61630541
2018-06-06,22.850000,23.000000,22.799999,22.799999,22.799999,33626965
2018-06-07,23.000000,23.200001,22.900000,23.049999,23.049999,35240806
2018-06-08,23.000000,23.049999,22.700001,22.799999,22.799999,37911481
