Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,75.000000,77.449997,75.000000,76.599998,75.411697,58189406
2018-05-09,77.400002,77.550003,76.400002,76.949997,75.756264,30567855
2018-05-10,77.300003,77.550003,76.900002,77.349998,76.150063,28945411
2018-05-11,78.400002,78.550003,77.699997,77.900002,76.691536,53805910
2018-05-14,79.000000,80.099998,79.000000,79.199997,77.971359,57963552
2018-05-15,79.550003,80.099998,78.599998,78.900002,77.676018,35870463
2018-05-16,78.750000,79.449997,78.300003,78.949997,77.725243,39139039
2018-05-17,79.699997,79.699997,77.900002,78.599998,77.380669,33906745
2018-05-18,78.599998,78.849998,77.550003,78.300003,77.085327,39694452
2018-05-21,79.000000,79.599998,78.150002,78.400002,77.183777,33711294
2018-05-23,78.849998,78.849998,77.599998,77.800003,76.593086,53775080
2018-05-24,78.550003,78.550003,77.349998,77.949997,76.740753,28076571
2018-05-25,78.000000,78.199997,77.349998,77.750000,76.543861,27255233
2018-05-28,78.300003,78.800003,77.550003,78.150002,76.937653,30189119
2018-05-29,77.800003,77.900002,77.050003,77.400002,76.199287,27689471
2018-05-30,76.500000,76.849998,75.400002,76.400002,75.214806,42713676
2018-05-31,77.150002,77.400002,76.300003,76.900002,75.707047,50056889
2018-06-01,77.400002,78.300003,77.199997,77.349998,76.150063,44158082
2018-06-04,78.199997,79.250000,78.150002,78.699997,77.479118,56134861
2018-06-05,79.000000,80.349998,78.900002,79.500000,78.266708,65096104
2018-06-06,80.199997,80.199997,79.150002,79.349998,78.119034,32581664
2018-06-07,78.849998,80.449997,78.750000,79.550003,79.550003,68834897
2018-06-08,79.849998,79.849998,78.000000,78.500000,78.500000,40095028
