Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,18.180000,18.320000,18.180000,18.320000,18.320000,3251476
2018-05-09,18.299999,18.580000,18.280001,18.559999,18.559999,4823969
2018-05-10,18.660000,18.660000,18.360001,18.500000,18.500000,3162551
2018-05-11,18.780001,18.780001,18.500000,18.639999,18.639999,3950784
2018-05-14,18.620001,19.000000,18.600000,18.920000,18.920000,4341181
2018-05-15,18.959999,19.200001,18.959999,19.139999,19.139999,3443470
2018-05-16,19.020000,19.180000,18.840000,18.980000,18.980000,4425912
2018-05-17,18.959999,19.200001,18.600000,18.820000,18.820000,5153882
2018-05-18,18.940001,19.020000,18.580000,18.580000,18.580000,2844143
2018-05-21,18.500000,18.840000,18.480000,18.600000,18.600000,2373925
2018-05-23,18.360001,18.580000,18.040001,18.059999,18.059999,4739772
2018-05-24,18.059999,18.340000,18.059999,18.299999,18.299999,2309549
2018-05-25,18.480000,18.480000,18.180000,18.320000,18.320000,2028674
2018-05-28,18.240000,18.360001,18.100000,18.240000,18.240000,1933178
2018-05-29,18.100000,18.219999,17.900000,17.959999,17.959999,5182659
2018-05-30,17.080000,17.920000,17.080000,17.860001,17.860001,3134113
2018-05-31,17.780001,17.940001,17.700001,17.799999,17.799999,7957732
2018-06-01,17.959999,17.980000,17.820000,17.940001,17.940001,3700334
2018-06-04,18.260000,18.280001,17.920000,18.219999,18.219999,2578296
2018-06-05,18.040001,18.340000,18.040001,18.139999,18.139999,4006471
2018-06-06,18.299999,18.379999,18.139999,18.260000,18.260000,3312172
2018-06-07,18.400000,18.500000,18.080000,18.080000,18.080000,4092066
2018-06-08,18.020000,18.219999,17.940001,17.980000,17.980000,4274815
