Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,15.980000,16.240000,15.900000,16.040001,15.745583,28240365
2018-05-09,16.139999,16.299999,15.960000,16.160000,15.863379,20549928
2018-05-10,16.280001,16.340000,16.120001,16.280001,15.981177,19960886
2018-05-11,16.480000,16.480000,16.219999,16.400000,16.098974,35907676
2018-05-14,16.639999,16.639999,16.180000,16.320000,16.020443,47398695
2018-05-15,16.500000,16.799999,16.400000,16.620001,16.314936,61441574
2018-05-16,16.320000,16.879999,16.320000,16.700001,16.393469,42413312
2018-05-17,16.879999,16.879999,16.620001,16.719999,16.413099,25500950
2018-05-18,16.700001,16.860001,16.639999,16.719999,16.413099,39233485
2018-05-21,16.600000,16.700001,16.340000,16.360001,16.360001,20605969
2018-05-23,16.500000,16.500000,15.760000,15.800000,15.800000,48331122
2018-05-24,15.740000,16.000000,15.600000,15.960000,15.960000,21694727
2018-05-25,15.800000,16.120001,15.780000,15.900000,15.900000,22917643
2018-05-28,16.040001,16.059999,15.840000,15.940000,15.940000,17443879
2018-05-29,15.820000,15.940000,15.500000,15.500000,15.500000,43732368
2018-05-30,15.500000,15.520000,14.920000,15.180000,15.180000,68059670
2018-05-31,15.500000,15.500000,15.060000,15.380000,15.380000,209279789
2018-06-01,15.400000,15.740000,15.360000,15.680000,15.680000,32938027
2018-06-04,16.020000,16.500000,15.860000,16.459999,16.459999,57755669
2018-06-05,16.660000,17.080000,16.320000,17.000000,17.000000,73649152
2018-06-06,17.080000,17.340000,17.000000,17.219999,17.219999,63547046
2018-06-07,17.420000,17.459999,17.200001,17.280001,17.280001,40050337
2018-06-08,17.280001,17.299999,16.940001,17.240000,17.240000,53180190
