Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,6.180000,6.300000,6.180000,6.230000,6.230000,24241353
2018-05-09,6.210000,6.280000,6.200000,6.280000,6.280000,19308300
2018-05-10,6.270000,6.300000,6.200000,6.220000,6.220000,33660596
2018-05-11,6.280000,6.340000,6.260000,6.300000,6.300000,29120797
2018-05-14,6.360000,6.420000,6.330000,6.410000,6.410000,32291202
2018-05-15,6.360000,6.410000,6.330000,6.360000,6.360000,19650469
2018-05-16,6.360000,6.410000,6.320000,6.380000,6.380000,25973692
2018-05-17,6.430000,6.430000,6.310000,6.340000,6.340000,27546314
2018-05-18,6.350000,6.390000,6.310000,6.350000,6.350000,19917507
2018-05-21,6.420000,6.420000,6.340000,6.370000,6.370000,43694937
2018-05-23,6.330000,6.380000,6.270000,6.280000,6.280000,37649566
2018-05-24,6.280000,6.300000,6.240000,6.290000,6.290000,18780734
2018-05-25,6.270000,6.330000,6.270000,6.300000,6.300000,17002433
2018-05-28,6.300000,6.340000,6.240000,6.310000,6.310000,13730903
2018-05-29,6.310000,6.310000,6.230000,6.230000,6.230000,18111503
2018-05-30,6.190000,6.200000,6.120000,6.130000,6.130000,45467556
2018-05-31,6.130000,6.210000,6.130000,6.210000,6.210000,44092646
2018-06-01,6.200000,6.260000,6.170000,6.250000,6.250000,54595246
2018-06-04,6.290000,6.360000,6.270000,6.340000,6.340000,27765902
2018-06-05,6.280000,6.350000,6.260000,6.280000,6.280000,22920565
2018-06-06,6.260000,6.340000,6.260000,6.320000,6.320000,18249550
2018-06-07,6.330000,6.470000,6.300000,6.440000,6.440000,61444690
2018-06-08,6.380000,6.430000,6.310000,6.320000,6.320000,23954407
