Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,68.900002,69.800003,68.599998,69.000000,67.817268,2497884
2018-05-09,69.349998,69.349998,68.000000,69.000000,67.817268,1720494
2018-05-10,69.150002,70.500000,68.900002,68.900002,67.718987,2451529
2018-05-11,69.650002,70.150002,68.800003,69.250000,68.062988,2249771
2018-05-14,70.150002,71.949997,69.199997,71.900002,70.667564,5542270
2018-05-15,71.099998,72.800003,70.349998,71.050003,69.832138,3742190
2018-05-16,70.750000,72.500000,70.349998,72.500000,71.257278,2714162
2018-05-17,72.349998,73.800003,71.300003,73.599998,72.338425,3319640
2018-05-18,73.400002,73.400002,72.099998,72.199997,70.962418,2652617
2018-05-21,70.000000,72.750000,70.000000,71.849998,71.849998,2560662
2018-05-23,72.000000,73.000000,70.449997,70.599998,70.599998,3633882
2018-05-24,71.699997,72.449997,70.449997,72.400002,72.400002,2236518
2018-05-25,72.500000,73.400002,72.400002,72.699997,72.699997,2049700
2018-05-28,73.099998,73.099998,71.900002,72.550003,72.550003,2809500
2018-05-29,73.250000,74.150002,72.050003,73.349998,73.349998,2923394
2018-05-30,73.349998,73.500000,71.699997,72.400002,72.400002,2775703
2018-05-31,72.400002,74.699997,71.599998,74.699997,74.699997,6767243
2018-06-01,74.699997,75.449997,74.050003,74.849998,74.849998,7163420
2018-06-04,74.849998,76.650002,74.849998,76.650002,76.650002,3927852
2018-06-05,75.449997,78.599998,75.449997,78.500000,78.500000,3644562
2018-06-06,79.000000,79.150002,77.400002,78.000000,78.000000,3048748
2018-06-07,78.400002,78.900002,77.550003,78.300003,78.300003,2775281
2018-06-08,76.800003,78.050003,76.099998,76.750000,76.750000,2341657
