Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,11.120000,11.320000,11.120000,11.320000,11.320000,10446175
2018-05-09,11.180000,11.320000,11.180000,11.280000,11.280000,8872334
2018-05-10,11.280000,11.460000,11.280000,11.440000,11.440000,13566845
2018-05-11,11.580000,11.880000,11.520000,11.620000,11.620000,23758980
2018-05-14,11.700000,12.080000,11.700000,12.020000,12.020000,27355790
2018-05-15,12.100000,12.200000,11.960000,11.960000,11.960000,17340618
2018-05-16,11.820000,12.060000,11.800000,11.980000,11.980000,13225624
2018-05-17,12.060000,12.180000,11.880000,12.020000,12.020000,17319442
2018-05-18,12.020000,12.120000,11.980000,12.060000,12.060000,13220817
2018-05-21,12.100000,12.220000,12.040000,12.100000,12.100000,14442036
2018-05-23,12.160000,12.160000,11.880000,11.920000,11.920000,21166693
2018-05-24,11.800000,12.000000,11.800000,11.940000,11.940000,20106433
2018-05-25,11.940000,12.000000,11.880000,11.940000,11.940000,14163686
2018-05-28,11.940000,12.080000,11.840000,12.060000,12.060000,9128044
2018-05-29,11.940000,12.100000,11.940000,11.980000,11.980000,9161454
2018-05-30,11.700000,11.860000,11.640000,11.800000,11.800000,16071405
2018-05-31,11.800000,12.060000,11.780000,12.040000,12.040000,26210729
2018-06-01,12.060000,12.160000,11.960000,12.060000,12.060000,13233560
2018-06-04,12.060000,12.280000,12.060000,12.260000,12.260000,17237201
2018-06-05,12.200000,12.300000,12.120000,12.280000,12.280000,19800182
2018-06-06,12.300000,12.300000,12.180000,12.280000,12.280000,11217866
2018-06-07,12.300000,12.420000,12.200000,12.420000,12.420000,18170632
2018-06-08,12.180000,12.480000,12.060000,12.100000,12.100000,13404334
