Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,196.000000,197.600006,194.399994,197.500000,196.203293,1080809
2018-05-09,197.100006,198.399994,195.500000,196.500000,195.209854,1001150
2018-05-10,197.000000,201.000000,196.699997,200.399994,199.084244,1262956
2018-05-11,202.000000,202.000000,199.100006,201.600006,200.276382,1228046
2018-05-14,204.199997,204.199997,201.199997,203.199997,201.865860,1120759
2018-05-15,202.000000,203.000000,200.800003,200.800003,199.481628,724362
2018-05-16,199.199997,200.199997,196.600006,198.000000,196.700012,1593987
2018-05-17,197.699997,198.000000,195.500000,195.899994,195.899994,1435282
2018-05-18,196.000000,197.600006,195.500000,197.199997,197.199997,878575
2018-05-21,197.399994,201.000000,197.399994,199.699997,199.699997,1152674
2018-05-23,198.199997,198.500000,196.699997,196.800003,196.800003,1836894
2018-05-24,196.800003,197.300003,195.000000,195.899994,195.899994,1745037
2018-05-25,196.500000,197.600006,195.199997,195.500000,195.500000,859160
2018-05-28,197.000000,197.300003,195.500000,195.899994,195.899994,614879
2018-05-29,195.699997,196.100006,194.300003,194.899994,194.899994,1167794
2018-05-30,193.000000,194.399994,192.699997,193.899994,193.899994,1682000
2018-05-31,193.199997,196.300003,192.500000,196.300003,196.300003,4606413
2018-06-01,196.000000,196.000000,193.300003,193.300003,193.300003,1656442
2018-06-04,194.500000,195.800003,194.100006,195.699997,195.699997,527524
2018-06-05,195.199997,197.699997,194.899994,196.699997,196.699997,976949
2018-06-06,197.899994,199.000000,196.699997,197.699997,197.699997,1333078
2018-06-07,199.500000,201.600006,197.899994,201.600006,201.600006,1692225
2018-06-08,203.000000,203.600006,199.300003,200.199997,200.199997,1999560
