Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,18.959999,20.049999,18.959999,19.879999,19.879999,46198051
2018-05-09,19.580000,19.959999,19.420000,19.760000,19.760000,24057767
2018-05-10,19.820000,20.799999,19.820000,20.450001,20.450001,32230010
2018-05-11,20.950001,20.950001,20.400000,20.450001,20.450001,22018215
2018-05-14,20.600000,21.299999,20.549999,21.000000,21.000000,26538895
2018-05-15,20.850000,21.049999,20.650000,20.799999,20.799999,17482897
2018-05-16,20.549999,20.799999,20.150000,20.750000,20.750000,25816156
2018-05-17,21.000000,21.100000,20.650000,20.700001,20.700001,12979163
2018-05-18,20.600000,22.150000,20.600000,22.000000,22.000000,43606485
2018-05-21,21.700001,21.850000,20.900000,21.100000,21.100000,35989496
2018-05-23,20.750000,20.900000,19.600000,19.760000,19.760000,50720397
2018-05-24,19.740000,20.500000,19.740000,20.200001,20.200001,19842326
2018-05-25,20.049999,20.200001,19.820000,19.860001,19.860001,16379455
2018-05-28,20.150000,20.150000,19.660000,19.900000,19.900000,17355662
2018-05-29,19.740000,20.250000,19.740000,20.150000,20.150000,30841789
2018-05-30,19.820000,19.920000,19.620001,19.719999,19.719999,19169248
2018-05-31,19.980000,20.700001,19.820000,20.500000,20.500000,45212869
2018-06-01,20.700001,21.500000,20.600000,21.000000,21.000000,39413588
2018-06-04,21.200001,21.450001,21.000000,21.400000,21.400000,18976458
2018-06-05,21.100000,21.350000,20.700001,20.950001,20.950001,15344591
2018-06-06,21.100000,21.650000,21.000000,21.299999,21.299999,22175921
2018-06-07,21.549999,21.850000,21.500000,21.700001,21.700001,20235157
2018-06-08,21.450001,21.500000,20.799999,20.850000,20.850000,24821914
