Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,68.400002,69.000000,68.050003,68.449997,68.449997,10500310
2018-05-09,68.550003,68.900002,67.599998,67.900002,67.900002,9872264
2018-05-10,68.400002,69.199997,68.250000,68.449997,68.449997,6470990
2018-05-11,69.500000,69.900002,68.900002,69.500000,69.500000,7530025
2018-05-14,70.500000,70.500000,68.949997,69.800003,69.800003,11937273
2018-05-15,69.099998,69.500000,68.050003,68.250000,68.250000,10285438
2018-05-16,68.099998,68.400002,67.000000,67.150002,67.150002,13163781
2018-05-17,67.400002,68.050003,67.050003,67.050003,67.050003,8552158
2018-05-18,67.449997,67.650002,67.000000,67.050003,67.050003,6632428
2018-05-21,67.250000,69.000000,67.250000,69.000000,69.000000,11653353
2018-05-23,69.250000,69.349998,68.250000,68.449997,68.449997,12558125
2018-05-24,68.800003,68.800003,68.250000,68.650002,68.650002,7341387
2018-05-25,69.050003,69.050003,68.099998,68.400002,68.400002,5362977
2018-05-28,68.849998,70.400002,68.449997,70.400002,70.400002,12327836
2018-05-29,70.000000,71.050003,69.500000,69.699997,69.699997,8332910
2018-05-30,68.349998,69.199997,68.099998,68.250000,68.250000,7599387
2018-05-31,68.400002,69.400002,68.250000,69.050003,69.050003,14443024
2018-06-01,69.900002,69.900002,66.349998,66.849998,66.849998,20133806
2018-06-04,67.150002,67.750000,66.599998,66.800003,66.800003,10797259
2018-06-05,66.949997,67.150002,64.849998,65.150002,65.150002,21165477
2018-06-06,65.400002,65.949997,64.099998,65.900002,65.900002,25042603
2018-06-07,66.199997,66.250000,64.550003,64.949997,64.949997,16794971
2018-06-08,65.000000,65.000000,63.700001,64.400002,64.400002,14888967
