Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,75.449997,76.349998,75.449997,75.900002,75.802757,13424855
2018-05-09,75.699997,76.199997,75.599998,76.099998,76.002502,12025213
2018-05-10,76.699997,77.300003,76.699997,77.099998,77.001221,18504582
2018-05-11,77.900002,77.900002,77.300003,77.550003,77.450645,14165297
2018-05-14,78.050003,78.599998,78.000000,78.400002,78.299553,22374475
2018-05-15,78.550003,78.550003,77.699997,77.949997,77.850128,12231114
2018-05-16,77.949997,78.199997,77.750000,78.050003,77.950005,15046970
2018-05-17,77.400002,77.550003,76.800003,77.000000,77.000000,12627414
2018-05-18,77.000000,77.400002,76.699997,77.250000,77.250000,11878991
2018-05-21,77.500000,77.900002,77.500000,77.800003,77.800003,13576777
2018-05-23,78.250000,78.250000,77.500000,77.500000,77.500000,20176620
2018-05-24,77.500000,77.699997,76.949997,77.550003,77.550003,9395616
2018-05-25,76.900002,77.250000,76.800003,77.050003,77.050003,11488656
2018-05-28,77.000000,77.099998,76.699997,76.849998,76.849998,8904420
2018-05-29,76.599998,76.750000,75.900002,75.900002,75.900002,19560619
2018-05-30,75.000000,75.199997,74.650002,74.949997,74.949997,34130739
2018-05-31,75.449997,76.199997,75.099998,75.949997,75.949997,17879650
2018-06-01,75.449997,75.949997,75.199997,75.949997,75.949997,17097897
2018-06-04,76.199997,76.699997,76.000000,76.599998,76.599998,13662716
2018-06-05,76.050003,76.800003,76.050003,76.500000,76.500000,11626606
2018-06-06,76.199997,76.750000,76.199997,76.500000,76.500000,13477813
2018-06-07,76.849998,77.449997,76.750000,77.250000,77.250000,18399594
2018-06-08,77.199997,77.199997,76.449997,76.550003,76.550003,11491978
