Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,81.050003,81.650002,80.550003,81.650002,81.038879,1735780
2018-05-09,81.750000,81.849998,81.250000,81.849998,81.237381,2281031
2018-05-10,82.150002,82.349998,81.699997,81.949997,81.336624,1987725
2018-05-11,82.349998,82.349998,81.900002,82.349998,81.733635,2076534
2018-05-14,82.650002,83.050003,82.250000,83.050003,82.428398,2696903
2018-05-15,82.550003,82.849998,81.750000,81.750000,81.138130,2178034
2018-05-16,81.650002,81.750000,80.949997,80.949997,80.344116,2161710
2018-05-17,81.650002,81.849998,80.800003,81.099998,80.492989,1638815
2018-05-18,81.400002,81.400002,80.699997,80.750000,80.145615,2160414
2018-05-21,81.349998,82.800003,81.199997,82.599998,81.981766,2797601
2018-05-23,82.849998,82.849998,81.650002,81.650002,81.038879,2090025
2018-05-24,82.199997,82.650002,81.250000,82.650002,82.031395,2552032
2018-05-25,82.699997,83.199997,82.099998,83.099998,82.478020,2673457
2018-05-28,83.199997,83.199997,82.300003,82.449997,81.832886,1164196
2018-05-29,82.250000,82.449997,81.800003,81.800003,81.187759,1070455
2018-05-30,81.550003,82.099998,81.199997,81.699997,81.088501,2946643
2018-05-31,82.150002,82.500000,81.650002,82.400002,81.783264,4828703
2018-06-01,82.050003,82.250000,81.500000,81.500000,80.889999,2915742
2018-06-04,81.699997,82.300003,81.550003,82.199997,82.199997,1724791
2018-06-05,81.699997,82.199997,81.699997,82.050003,82.050003,1573442
2018-06-06,82.250000,82.650002,81.800003,82.199997,82.199997,2361675
2018-06-07,82.400002,83.150002,82.050003,83.150002,83.150002,3457467
2018-06-08,82.500000,82.699997,81.900002,81.949997,81.949997,1597717
