Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,90.849998,91.750000,90.800003,91.599998,89.565536,3725096
2018-05-09,91.599998,91.949997,91.300003,91.800003,89.761101,2471592
2018-05-10,92.150002,92.449997,91.599998,91.650002,89.614426,4100142
2018-05-11,92.300003,93.000000,92.300003,92.349998,90.298874,5750706
2018-05-14,93.400002,93.449997,92.900002,93.199997,91.129997,5910133
2018-05-15,91.599998,91.599998,90.000000,90.000000,90.000000,6799632
2018-05-16,90.000000,90.199997,89.099998,89.750000,89.750000,5434499
2018-05-17,90.449997,90.449997,88.750000,89.050003,89.050003,5372431
2018-05-18,89.349998,89.349998,88.300003,88.750000,88.750000,6276790
2018-05-21,88.599998,89.500000,88.599998,88.800003,88.800003,4804297
2018-05-23,88.699997,88.800003,88.300003,88.300003,88.300003,6565438
2018-05-24,88.900002,89.500000,88.000000,89.449997,89.449997,8291334
2018-05-25,89.849998,89.849998,89.000000,89.500000,89.500000,4584342
2018-05-28,90.050003,90.099998,89.300003,89.449997,89.449997,2736359
2018-05-29,89.000000,89.349998,88.300003,88.400002,88.400002,5694617
2018-05-30,88.000000,88.250000,87.099998,87.449997,87.449997,7172130
2018-05-31,87.650002,89.000000,87.650002,88.550003,88.550003,9784120
2018-06-01,89.050003,89.349998,88.750000,88.750000,88.750000,7852230
2018-06-04,89.349998,89.900002,89.000000,89.750000,89.750000,5721778
2018-06-05,89.949997,90.000000,89.150002,89.750000,89.750000,3316245
2018-06-06,90.099998,90.500000,89.800003,90.349998,90.349998,6684071
2018-06-07,90.650002,91.449997,90.650002,91.050003,91.050003,5296475
2018-06-08,90.599998,90.949997,89.599998,90.050003,90.050003,4105403
