Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,15.018200,15.090900,15.018200,15.090900,14.869952,11966830
2018-05-09,15.090900,15.109100,15.054600,15.109100,14.887885,9304152
2018-05-10,15.109100,15.254500,15.090900,15.163600,14.941587,13399583
2018-05-11,15.254500,15.309100,15.163600,15.309100,15.084957,13914468
2018-05-14,15.436400,15.618200,15.345500,15.618200,15.389532,21683089
2018-05-15,15.618200,15.636400,15.490900,15.490900,15.264095,9396753
2018-05-16,15.436400,15.490900,15.345500,15.381800,15.156592,11796821
2018-05-17,15.545500,15.545500,15.400000,15.436400,15.210394,9649757
2018-05-18,15.400000,15.472700,15.400000,15.472700,15.246161,11727261
2018-05-21,15.490900,15.636400,15.490900,15.581800,15.353664,22065297
2018-05-23,15.545500,15.563600,15.418200,15.418200,15.192459,22804956
2018-05-24,15.418200,15.527300,15.381800,15.509100,15.282028,13390630
2018-05-25,15.490900,15.600000,15.454500,15.527300,15.299962,13510265
2018-05-28,15.472700,15.600000,15.400000,15.545500,15.317896,13970744
2018-05-29,15.527300,15.545500,15.454500,15.490900,15.264095,9283671
2018-05-30,15.436400,15.490900,15.345500,15.400000,15.174525,21873620
2018-05-31,15.436400,15.472700,15.381800,15.418200,15.192459,50235263
2018-06-01,15.454500,15.527300,15.400000,15.472700,15.246161,21887059
2018-06-04,15.545500,15.727300,15.454500,15.600000,15.371598,20858206
2018-06-05,15.636400,15.727300,15.600000,15.709100,15.479100,30003545
2018-06-06,15.727300,15.800000,15.709100,15.763600,15.532803,24815900
2018-06-07,15.763600,15.800000,15.618200,15.709100,15.479100,32627695
2018-06-08,15.400000,15.500000,15.260000,15.480000,15.480000,26894103
