Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,28.400000,28.799999,28.400000,28.799999,28.799999,8023372
2018-05-09,29.000000,29.450001,28.950001,29.400000,29.400000,10513157
2018-05-10,29.200001,29.549999,28.950001,28.950001,28.950001,7418546
2018-05-11,29.500000,29.500000,28.950001,29.049999,29.049999,6437003
2018-05-14,29.549999,30.350000,29.200001,30.299999,30.299999,9488905
2018-05-15,30.350000,30.350000,29.549999,30.049999,30.049999,6826287
2018-05-16,30.000000,30.549999,29.700001,30.450001,30.450001,9105556
2018-05-17,30.600000,30.799999,29.900000,29.900000,29.900000,8482714
2018-05-18,30.100000,30.950001,29.799999,30.799999,30.799999,10555044
2018-05-21,31.100000,31.100000,30.049999,30.049999,30.049999,6117189
2018-05-23,29.850000,30.150000,29.000000,29.000000,29.000000,11123326
2018-05-24,29.150000,29.400000,28.600000,29.200001,29.200001,8316580
2018-05-25,28.950001,29.350000,28.750000,29.100000,29.100000,8219669
2018-05-28,29.450001,29.450001,28.650000,29.049999,29.049999,7920261
2018-05-29,28.750000,28.950001,28.400000,28.650000,28.650000,9400065
2018-05-30,28.100000,28.350000,27.700001,28.250000,28.250000,15496126
2018-05-31,28.600000,28.799999,28.250000,28.799999,28.799999,16535288
2018-06-01,28.549999,29.600000,28.549999,29.500000,29.500000,19882118
2018-06-04,30.299999,30.750000,29.650000,30.549999,30.549999,11188063
2018-06-05,30.799999,32.099998,30.450001,31.600000,31.600000,16098840
2018-06-06,31.850000,31.850000,31.100000,31.150000,31.150000,8233247
2018-06-07,31.000000,31.650000,31.000000,31.450001,31.450001,8480229
2018-06-08,31.700001,32.049999,30.850000,31.100000,31.100000,11782939
