Date,Symbol,Nominal price,High,Share Tr,Prev Close,1 Month High,MKT Cap,Low,Turnover,Open,1 Month Low,Short Sell,Bid,10-D SMA,Ask,20-D SMA,No of Tr,50-D SMA,Amount/T,100-D SMA,VWAP,250-D SMA,52-W High,52-W Low,Admission Fee,14-D RSI,Spread,10-D R. of Return,P/E Ratio/Est.,Rate of Risk,% Yld/Est.,Risk Return Rate,EPS,Beta,DPS,NBV Per Share
2018/6/11,1398,6.56,6.61,160.896M,6.59,7,571.973B,6.53,1.057B,6.54,6.37,55.434M,6.56,6.574,6.57,6.674,5507,6.727,"191,893",6.837,6.569,6.21,7.64,4.83,"6,560",45.464,0.010/0.010,-1.06%,6.774/6.306,0.65%,4.585/4.851,-1.629,RMB 0.790,1.367,RMB 0.241,RMB 5.969
2018/6/11,144,17.46,17.54,2.266M,17.22,18.57,56.441B,17.28,39.556M,17.38,16.57,5.344M,17.46,17.404,17.48,17.527,466,17.086,"84,885",17.833,17.456,20.045,25.24,16.37,"34,920",47.38,0.020/0.020,-0.85%,9.494/11.086,2.40%,12.371/4.009,-0.355,HKD 1.839,0.781,HKD 2.160,HKD 22.409
2018/6/11,151,7.85,7.98,10.756M,7.79,8.18,96.980B,7.67,84.732M,7.79,6.9,16.232M,7.84,7.677,7.85,7.439,1559,6.963,"54,350",6.754,7.878,6.106,8.18,4.926,"7,850",59.693,0.010/0.010,8.73%,25.906/23.933,0.73%,2.488/1.949,11.937,RMB 0.309,0.562,RMB 0.199,RMB 1.163
2018/6/11,16,127.3,127.7,1.101M,126.9,131.8,367.630B,126.5,140.204M,126.8,123.1,24.973M,127.3,126.58,127.4,126.92,433,125.756,"323,796",127.446,127.342,124.178,138.4,109.3,"127,300",52.002,0.100/0.100,1.43%,8.822/12.089,5.87%,3.299/3.456,0.244,HKD 14.430,0.663,HKD 4.100,HKD 172.025
2018/6/11,175,24.3,N/A,55.493M,23.6,24.11,211.847B,23.6,1.346B,23.7,21.61,44.211M,24.3,22.704,24.35,22.74,5204,22.344,"258,698",23.425,24.255,22.414,29.51,13.65,"24,300",59.786,0.050/0.050,7.71%,16.659/13.105,3.56%,1.193/1.536,2.168,RMB 1.190,1.77,RMB 0.234,RMB 3.842
2018/6/11,17,12.12,12.22,6.087M,12.1,12.48,123.573B,12.04,73.916M,12.1,11.18,17.060M,12.12,12.128,12.14,12.042,688,11.586,"107,436",11.726,12.143,11.067,12.86,9.27,"12,120",55.72,0.020/0.020,0.50%,15.150/16.269,0.83%,3.878/3.870,0.597,HKD 0.800,0.855,HKD 0.460,HKD 18.959
2018/6/11,1928,45.45,46,9.672M,44.75,47.6,361.571B,44.35,440.307M,44.35,44,163.236M,45.45,45.72,45.5,45.915,2804,44.131,"157,028",43.687,45.524,38.653,47.6,31.81,"18,180",46.541,0.050/0.050,-3.91%,29.171/23.645,4.50%,4.378/4.471,-0.87,USD 0.199,0.883,USD 0.254,USD 0.562
2018/6/11,1997,60.2,60.85,1.364M,60.4,65.15,183.388B,60,82.256M,60.55,57.15,1.387M,60.1,61.54,60.2,60.955,571,57.248,"144,056",54.565,60.305,N/A,65.15,45.6,"60,200",51.97,0.050/0.050,-1.15%,10.617/20.269,4.10%,/3.206,-0.281,HKD 5.670,N/A,HKD 0.950,HKD 68.281
2018/6/11,19,82.45,N/A,1.649M,83.25,83.5,75.358B,82.15,136.495M,83.65,76.3,26.526M,82.45,81.115,82.55,80.188,796,78.693,"171,476",77.771,82.774,76.278,83.5,70.75,"41,225",68.517,0.050/0.050,3.58%,4.755/--,2.41%,2.547/--,1.487,HKD 17.340,0.436,HKD 2.100,HKD 168.470
2018/6/11,1,90.7,90.9,3.477M,90.05,91.6,347.384B,90.1,314.959M,90.1,87.1,24.471M,90.7,89.355,90.75,89.428,1630,90.073,"193,226",93.936,90.584,95.974,106.05,87.1,"45,350",51.706,0.050/0.050,1.40%,9.967/9.166,3.68%,3.142/3.262,0.38,HKD 9.100,0.519,HKD 2.850,HKD 111.481
2018/6/11,2007,16.68,16.92,42.596M,N/A,17.46,374.814B,16.24,706.778M,16.4,14.92,170.781M,16.66,16.288,16.68,16.227,4508,15.938,"156,783",15.549,16.593,12.953,18.853,7.885,"16,680",66.47,0.020/0.020,4.64%,11.081/9.805,2.77%,2.920/3.544,1.677,RMB 1.228,1.694,RMB 0.400,RMB 4.402
2018/6/11,2018,127.9,128.5,4.084M,127.1,134.6,155.316B,124,517.611M,127,106.3,90.789M,127.9,120.49,128,116.925,2059,123.224,"251,390",134.229,126.741,130.994,183.3,91.95,"63,950",58.771,0.100/0.100,11.31%,23.986/17.626,20.27%,1.642/1.990,0.558,RMB 4.350,1.495,RMB 1.681,RMB 14.362
2018/6/11,2318,78.75,79.4,25.850M,78.5,80.45,584.635B,78.3,2.037B,78.5,73.923,428.581M,78.7,76.998,78.75,76.948,3438,77.981,"592,352",81.906,78.801,70.895,97.373,47.205,"39,375",55.72,0.050/0.050,2.71%,12.875/12.946,12.43%,2.678/2.322,0.218,RMB 4.990,1.491,RMB 1.500,RMB 25.894
2018/6/11,2319,28.75,29.2,6.131M,28.7,29.75,112.715B,28.3,176.765M,28.3,26.05,37.531M,28.75,28.105,28.8,27.575,1040,27.086,"169,967",26.075,28.831,21.723,29.75,14.352,"28,750",59.36,0.050/0.050,7.08%,44.589/28.439,4.27%,0.521/0.813,1.659,RMB 0.526,0.775,RMB 0.120,RMB 5.756
2018/6/11,2382,169.7,170.9,5.792M,168.3,170.9,184.625B,163.7,970.763M,170,137.488,55.230M,169.5,161.185,169.7,155.207,5207,147.363,"186,434",135.791,167.604,117.716,170.9,61.688,"16,970",69.202,0.100/0.100,7.01%,51.897/35.672,25.19%,0.478/0.722,0.278,RMB 2.668,1.716,RMB 0.661,RMB 6.826
2018/6/11,2388,40.1,40.4,6.388M,39.95,41.2,422.383B,39.65,256.154M,39.75,38.7,27.472M,40.1,39.685,40.15,40.038,1435,39.354,"178,505",39.533,40.099,38.39,42.15,33.035,"20,050",51.133,0.050/0.050,-0.13%,13.645/12.853,1.67%,3.486/3.641,-0.074,HKD 2.939,0.73,HKD 1.398,HKD 22.959
2018/6/11,23,32.75,32.8,"378,091",32.65,34.8,91.670B,32.4,12.346M,32.6,31.65,3.190M,32.7,32.54,32.75,32.97,283,32.941,"43,625",33.007,32.654,32.983,35.25,30.55,"6,550",46.896,0.050/0.050,0.46%,10.202/16.795,0.88%,3.908/2.824,0.521,HKD 3.210,0.598,HKD 1.280,HKD 32.357
2018/6/11,2628,22.85,23,24.963M,22.8,23.2,169.659B,22.7,570.406M,22.7,21.45,99.945M,22.85,22.375,22.9,22.368,1888,22.091,"302,122",23.155,22.85,24.159,28.2,21.1,"22,850",59.015,0.050/0.050,3.39%,16.496/14.428,1.50%,2.171/2.625,2.262,RMB 1.130,1.086,RMB 0.400,RMB 11.355
2018/6/11,267,11.9,11.92,3.570M,11.84,12.16,344.429B,11.78,42.365M,11.88,11.1,6.735M,11.88,11.752,11.9,11.805,666,11.574,"63,610",11.571,11.867,11.558,12.8,10.7,"11,900",52.75,0.020/0.020,2.76%,7.881/7.169,0.36%,3.025/3.143,7.676,HKD 1.510,0.797,HKD 0.360,HKD 18.939
2018/6/11,27,65.5,65.7,14.270M,64.4,71.05,278.102B,64.2,933.478M,64.2,63.7,109.587M,65.5,67.145,65.55,67.738,2617,69.103,"356,698",67.886,65.415,58.222,73.85,43.16,"65,500",36.574,0.050/0.050,-6.96%,26.724/22.822,8.98%,1.130/1.315,-0.775,HKD 2.451,1.031,HKD 0.740,HKD 12.878
2018/6/11,288,7.44,7.8,81.360M,7.88,8.81,115.642B,N/A,611.295M,7.75,7.66,44.436M,7.43,7.974,7.44,8.07,6555,8.046,"93,256",8.542,7.513,8.071,9.68,6.99,"3,720",45.763,0.010/0.010,-10.15%,12.174/11.425,0.62%,3.629/3.902,-16.31,USD 0.078,0.713,USD 0.034,USD 0.508
2018/6/11,2,81.85,82,1.373M,81.95,83.15,207.043B,81.6,112.386M,81.8,80.09,16.115M,81.85,81.835,81.9,81.61,506,80.678,"222,107",78.804,81.854,78.66,83.15,73.3,"40,925",53.255,0.050/0.050,0.01%,14.512/15.018,1.79%,3.580/3.640,0.007,HKD 5.640,0.251,HKD 2.910,HKD 43.024
2018/6/11,3328,6.38,6.4,20.748M,6.32,6.47,221.275B,6.3,132.143M,6.31,6.12,25.121M,6.37,6.283,6.38,6.311,1533,6.276,"86,199",6.337,6.369,6.004,7.13,5.439,"6,380",51.375,0.010/0.010,1.11%,5.720/5.605,0.32%,5.592/5.563,3.522,RMB 0.910,0.897,RMB 0.286,RMB 9.037
2018/6/11,386,7.42,7.56,90.999M,7.47,7.859,190.585B,7.37,676.961M,7.56,7.03,79.451M,7.42,7.52,7.43,7.531,3746,7.168,"180,716",6.576,7.439,5.808,7.859,4.909,"14,840",52.17,0.010/0.010,1.09%,14.310/11.659,0.78%,8.357/6.103,1.405,RMB 0.423,1.022,RMB 0.500,RMB 5.997
2018/6/11,388,261.2,262.8,2.749M,260,267.4,324.157B,259.2,717.957M,259.8,250.4,91.597M,261,257.56,261.2,259.26,3087,257.007,"232,574",268.433,261.17,237.32,303.15,192.2,"26,120",52.214,0.200/0.200,0.38%,43.317/34.077,29.44%,2.067/2.619,0.013,HKD 6.030,1.398,HKD 5.400,HKD 30.063
2018/6/11,3988,4.2,4.22,214.204M,4.18,4.3,349.541B,4.16,898.177M,4.21,4.05,115.874M,4.19,4.16,4.2,4.185,4495,4.189,"199,817",4.283,4.193,4.031,4.96,3.568,"4,200",49.757,0.010/0.010,0.72%,6.118/5.626,0.25%,5.236/5.537,2.832,RMB 0.560,1.094,RMB 0.176,RMB 5.082
2018/6/11,3,15.34,15.46,22.844M,15.48,15.591,238.182B,15.24,350.296M,15.46,14.846,45.929M,15.32,15.371,15.34,15.318,1700,14.885,"206,056",14.362,15.334,13.709,15.591,12.773,"15,340",65.823,0.020/0.020,0.02%,28.697/28.619,0.70%,2.074/2.112,0.034,HKD 0.535,0.258,HKD 0.318,HKD 3.928
2018/6/11,5,76.95,77.2,10.195M,76.55,78.25,"1,559.406B",76.55,784.115M,76.55,74.65,4.735M,76.95,76.3,77,76.799,2166,75.726,"362,010",77.314,76.912,74.508,83.582,63.572,"30,780",50.786,0.050/0.050,0.13%,20.434/14.012,3.87%,5.176/5.200,0.034,USD 0.480,0.692,USD 0.510,USD 9.362
2018/6/11,66,44.3,44.5,1.732M,44.5,45.9,267.421B,44.1,76.744M,44.45,43.5,6.379M,44.25,44.295,44.3,44.545,785,43.384,"97,764",42.784,44.309,43.643,45.93,39.68,"22,150",54.712,0.050/0.050,0,15.654/25.967,1.39%,2.528/2.562,0,HKD 2.830,0.375,HKD 1.120,HKD 27.681
2018/6/11,688,28.7,28.9,12.405M,28.8,29.2,315.539B,28.3,355.251M,28.55,25.3,97.934M,28.7,27.26,28.75,27.18,1275,26.938,"278,628",27.794,28.638,26.208,32.2,22.15,"57,400",66.211,0.050/0.050,7.90%,7.715/7.715,1.98%,2.787/3.240,3.989,HKD 3.720,1.146,HKD 0.800,HKD 24.251
2018/6/11,6,55.5,55.7,2.968M,55.45,57.37,118.345B,55.5,164.989M,55.55,54,25.305M,55.5,54.92,55.55,55.164,1054,56.719,"156,536",58.004,55.589,58.129,65.92,51.5,"27,750",48.59,0.050/0.050,0.91%,14.231/15.004,2.64%,29.369/5.198,0.345,HKD 3.900,0.32,HKD 16.300,HKD 44.784
2018/6/11,700,419,421,15.481M,415,431.6,"3,944.030B",415.6,6.486B,420,389.72,519.017M,418.8,410.96,419,408.4,12221,403.616,"530,707",424.594,418.965,374.971,475.72,259.52,"41,900",54.445,0.200/0.200,3.41%,44.988/39.441,56.30%,0.210/0.242,0.06,RMB 7.598,1.494,RMB 0.708,RMB 26.958
2018/6/11,762,10.24,10.44,26.029M,10.32,11.44,315.773B,N/A,265.905M,10.44,10.24,41.274M,10.22,10.77,10.24,10.938,1933,10.571,"137,561",10.487,10.216,10.937,13.176,9.136,"20,480",38.613,0.020/0.020,-8.41%,119.339/27.889,0.64%,0.630/1.410,-13.22,RMB 0.070,0.88,RMB 0.052,RMB 9.937
2018/6/11,823,73.5,73.9,4.082M,73.3,74.2,157.599B,73,300.066M,73.3,66.35,29.225M,73.5,71.29,73.55,69.898,1911,68.515,"157,020",68.321,73.51,65.822,75,56.785,"36,750",68.974,0.050/0.050,5.00%,3.386/27.632,4.02%,3.398/3.736,1.243,HKD 21.710,0.418,HKD 2.498,HKD 83.065
2018/6/11,836,15.9,15.96,3.621M,15.72,16.3,75.620B,15.7,57.494M,15.82,14.88,6.860M,15.88,15.834,15.9,15.706,578,14.988,"99,471",14.455,15.878,14.551,16.3,12.82,"31,800",55.28,0.020/0.020,-0.13%,16.392/11.119,0.62%,5.503/5.497,-0.201,HKD 0.970,0.456,HKD 0.875,HKD 15.636
2018/6/11,83,13.94,14.16,3.218M,14.14,14.36,93.367B,13.92,45.054M,14.04,13.04,1.967M,13.94,13.766,13.96,13.636,455,13.334,"99,019",13.484,14.001,12.978,14.48,11.46,"27,880",61.885,0.020/0.020,2.80%,11.714/9.681,0.68%,7.030/3.802,4.139,HKD 1.190,0.832,HKD 0.530,HKD 20.323
2018/6/11,857,6.55,6.6,92.714M,6.55,6.74,138.198B,6.46,605.476M,6.6,5.71,170.249M,6.54,6.462,6.55,6.329,3248,5.909,"186,415",5.788,6.531,5.35,6.74,4.639,"13,100",61.396,0.010/0.010,1.71%,44.529/19.045,0.48%,2.461/2.672,3.544,RMB 0.120,0.841,RMB 0.130,RMB 6.521
2018/6/11,883,13.44,13.5,72.124M,13.2,14.34,589.346B,12.92,957.491M,13.12,12.2,166.810M,13.42,13.068,13.44,13.356,3469,12.65,"276,013",12.045,13.276,10.439,14.34,7.95,"13,440",51.976,0.020/0.020,5.83%,19.935/11.092,1.67%,3.720/4.571,3.481,RMB 0.550,0.798,RMB 0.402,RMB 8.511
2018/6/11,939,8.06,8.1,217.285M,8.08,8.5,"1,942.572B",8.02,1.752B,8.09,7.8,434.071M,8.05,8.054,8.06,8.119,5773,8.096,"303,494",8.223,8.063,7.292,9.39,5.91,"8,060",48.966,0.010/0.010,-0.37%,6.849/6.302,0.83%,4.510/4.859,-0.448,RMB 0.960,1.379,RMB 0.291,RMB 7.119
2018/6/11,941,71.5,71.95,8.736M,71.5,73.5,"1,463.997B",71.05,625.078M,71.85,69.6,58.967M,71.5,71.485,71.55,71.815,2540,71.602,"246,094",73.004,71.552,75.764,83.195,68.068,"35,750",48.335,0.050/0.050,-0.42%,10.453/9.769,3.37%,8.958/4.966,-0.124,RMB 5.580,0.522,RMB 5.508,RMB 48.137
